timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,highest_bid,lowest_bid,highest_ask,lowest_ask
2021-12-25,5.56900000,6.28800000,5.53400000,6.11900000,2935448.50000000,1640476799999,17589748.94540000,49076,1500747.80000000,8989272.95710000,0,0.23330000,0.21990000,0.23340000,0.24650000
2021-12-26,6.10300000,6.34900000,5.87400000,6.16900000,1854697.20000000,1640563199999,11239263.26740000,30691,912270.80000000,5529324.57790000,0,0.23330000,0.21990000,0.23340000,0.24650000
2021-12-27,6.17800000,6.20000000,5.89500000,5.93000000,1869292.00000000,1640649599999,11278033.95140000,25828,814230.50000000,4919650.67050000,0,0.23330000,0.21990000,0.23340000,0.24650000
2021-12-28,5.93700000,5.93700000,5.25000000,5.30600000,1945112.20000000,1640735999999,10757075.55720000,28074,963816.60000000,5325488.53400000,0,0.23330000,0.21990000,0.23340000,0.24650000
2021-12-29,5.30500000,5.43400000,5.11000000,5.16000000,1149062.20000000,1640822399999,6092008.66480000,18279,506766.30000000,2687945.23030000,0,0.23330000,0.21990000,0.23340000,0.24650000
2021-12-30,5.16000000,5.54000000,5.08500000,5.37200000,1254167.60000000,1640908799999,6702232.62750000,19757,629232.90000000,3363561.17620000,0,0.23330000,0.21990000,0.23340000,0.24650000
2021-12-31,5.37200000,5.56400000,5.19800000,5.29500000,1065355.10000000,1640995199999,5746465.10470000,18575,518366.50000000,2796318.71580000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-01,5.29400000,5.59700000,5.29400000,5.58600000,1576873.30000000,1641081599999,8540699.97010000,17408,776265.80000000,4203528.09220000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-02,5.58500000,5.70700000,5.51000000,5.60500000,2035763.70000000,1641167999999,11412203.57350000,24774,989637.90000000,5547918.43170000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-03,5.60200000,5.61100000,5.20000000,5.32400000,1216929.40000000,1641254399999,6573939.95790000,18143,555861.80000000,2998917.07070000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-04,5.32400000,5.42300000,5.15400000,5.18500000,986591.40000000,1641340799999,5216716.96460000,17169,478437.70000000,2528971.08830000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-05,5.18900000,5.37100000,4.43900000,4.71500000,1590922.80000000,1641427199999,8076428.03300000,26710,740687.10000000,3769723.49930000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-06,4.72000000,4.92500000,4.45100000,4.77400000,2205919.40000000,1641513599999,10334785.72260000,29837,1018172.20000000,4771169.26170000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-07,4.77200000,4.84300000,4.24200000,4.58200000,2874490.70000000,1641599999999,12936023.71200000,53546,1357087.50000000,6100954.36640000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-08,4.58200000,5.06100000,4.41000000,4.67100000,3247441.00000000,1641686399999,15280594.00900000,68899,1584537.40000000,7463422.80360000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-09,4.67000000,5.09700000,4.52100000,4.82500000,2076778.10000000,1641772799999,9881423.01040000,39521,1024712.50000000,4871807.76670000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-10,4.82400000,4.94600000,4.22800000,4.33900000,2950922.50000000,1641859199999,13538030.63830000,38808,1404456.60000000,6450916.32870000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-11,4.33800000,4.50500000,4.22700000,4.39500000,2111955.50000000,1641945599999,9216947.45990000,25267,1095155.70000000,4776413.27820000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-12,4.39400000,5.48000000,4.36700000,4.84600000,4826483.70000000,1642031999999,23752104.24350000,68898,2426398.30000000,11941141.58980000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-13,4.84800000,5.01600000,4.55100000,4.59500000,2440152.80000000,1642118399999,11704502.55660000,35709,1081470.50000000,5197088.43570000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-14,4.59500000,4.71400000,4.43400000,4.50300000,1263247.10000000,1642204799999,5772309.51480000,21443,550407.40000000,2515717.82290000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-15,4.50300000,4.75000000,4.46400000,4.65500000,933830.90000000,1642291199999,4290567.54580000,20652,441150.00000000,2029118.46390000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-16,4.65500000,4.70900000,4.55500000,4.60700000,962867.20000000,1642377599999,4444106.94400000,19794,455283.90000000,2101034.10450000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-17,4.61000000,4.61300000,4.28500000,4.37300000,1072778.40000000,1642463999999,4758596.55890000,14652,494631.90000000,2191385.22340000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-18,4.37500000,4.42400000,4.06200000,4.17800000,1314739.80000000,1642550399999,5541568.53480000,16061,650817.80000000,2742812.49640000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-19,4.17900000,4.19400000,3.84800000,3.92900000,1366303.90000000,1642636799999,5471341.17520000,18876,649822.50000000,2602816.43700000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-20,3.93100000,4.14500000,3.62600000,3.66400000,1552960.40000000,1642723199999,6091223.84890000,19754,744990.00000000,2921717.03000000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-21,3.66300000,3.70900000,2.91300000,3.01400000,4410141.30000000,1642809599999,14633609.18930000,46768,2012794.00000000,6696283.29740000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-22,3.00900000,3.14600000,2.32500000,2.57300000,4969202.60000000,1642895999999,13170725.60450000,54399,2345278.20000000,6211351.45460000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-23,2.57200000,2.82800000,2.51200000,2.66000000,3318111.00000000,1642982399999,8855556.33690000,40059,1568254.20000000,4189431.15240000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-24,2.66000000,2.66200000,2.16800000,2.51100000,4418353.00000000,1643068799999,10480063.34780000,50025,2162569.50000000,5128093.35820000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-25,2.51100000,2.56000000,2.39300000,2.51900000,1993041.60000000,1643155199999,4954749.20290000,22310,1021912.00000000,2539622.65590000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-26,2.51800000,3.20000000,2.48600000,2.70800000,5170092.70000000,1643241599999,14765421.50600000,59129,2612340.20000000,7477493.77690000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-27,2.71300000,2.98400000,2.57600000,2.73400000,4624096.30000000,1643327999999,12766955.89790000,47469,2269974.60000000,6270405.40200000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-28,2.73800000,3.00000000,2.72900000,2.95100000,2892374.90000000,1643414399999,8309841.09520000,44869,1392625.90000000,4003570.97250000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-29,2.95400000,3.18200000,2.81400000,3.05800000,3119475.80000000,1643500799999,9183645.85110000,51746,1453102.20000000,4286099.79390000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-30,3.05800000,3.20000000,2.86500000,2.89100000,2465329.80000000,1643587199999,7456660.31570000,39917,1064515.70000000,3222768.81640000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-01-31,2.89100000,3.15000000,2.68500000,3.04000000,2993076.40000000,1643673599999,8645611.05800000,32209,1453560.60000000,4201999.68990000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-01,3.03800000,3.55000000,2.94700000,3.35700000,3859093.00000000,1643759999999,12201232.89070000,41266,1898618.60000000,6012646.92890000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-02,3.35800000,3.68500000,3.16300000,3.25300000,4593244.30000000,1643846399999,15585860.32290000,61087,2236778.50000000,7593682.08770000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-03,3.25300000,3.37900000,3.08500000,3.31000000,3101959.40000000,1643932799999,10054760.51080000,41125,1524346.30000000,4940491.36620000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-04,3.30600000,3.77100000,3.28300000,3.68400000,5089786.10000000,1644019199999,18169872.48270000,59649,2549954.70000000,9098469.94090000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-05,3.68400000,3.86700000,3.56400000,3.79500000,3632924.60000000,1644105599999,13460822.85450000,40872,1707824.10000000,6333403.67460000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-06,3.79300000,4.07000000,3.76500000,3.97200000,2474363.10000000,1644191999999,9661714.72670000,34614,1186445.30000000,4632286.92540000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-07,3.97500000,4.09500000,3.79200000,3.90200000,2879400.30000000,1644278399999,11369018.62780000,36588,1358268.10000000,5366520.15190000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-08,3.90500000,3.98300000,3.51000000,3.70800000,2772340.60000000,1644364799999,10334905.15760000,38582,1268359.50000000,4725730.56960000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-09,3.70900000,3.74200000,3.56600000,3.64400000,2209905.50000000,1644451199999,8065306.63860000,28123,1063614.40000000,3883314.96950000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-10,3.64300000,3.70000000,3.35300000,3.40400000,2572972.40000000,1644537599999,9094061.47270000,32032,1232382.70000000,4354141.98320000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-11,3.40400000,3.64600000,3.15100000,3.21100000,1846636.00000000,1644623999999,6350162.78570000,25106,887885.30000000,3056370.68100000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-12,3.21300000,3.29900000,3.06700000,3.12100000,1146323.10000000,1644710399999,3628223.67980000,14590,518903.20000000,1642206.20170000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-13,3.12500000,3.19900000,3.00300000,3.03800000,1052568.90000000,1644796799999,3274231.98940000,14241,489248.30000000,1522739.16850000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-14,3.03900000,3.10900000,2.88300000,3.08200000,1775576.40000000,1644883199999,5325034.03610000,19172,835392.30000000,2507407.40200000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-15,3.08100000,3.72100000,3.04500000,3.58000000,4818728.50000000,1644969599999,16539631.54210000,51143,2421097.60000000,8314699.91910000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-16,3.58000000,3.66400000,3.42500000,3.47000000,2606583.10000000,1645055999999,9225729.43710000,31138,1200023.50000000,4253332.56920000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-17,3.47300000,3.51500000,2.99500000,3.04500000,2460124.20000000,1645142399999,7963602.35980000,28918,1119476.80000000,3608676.54110000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-18,3.04500000,3.19300000,2.90900000,2.93800000,2142761.30000000,1645228799999,6509213.55650000,25346,1045250.20000000,3175841.91230000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-19,2.93400000,3.02900000,2.80700000,2.92700000,1834742.80000000,1645315199999,5359107.22230000,19210,883748.00000000,2582307.61610000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-20,2.92900000,2.94200000,2.58500000,2.63800000,1954337.80000000,1645401599999,5261351.35990000,20200,911856.30000000,2456237.38820000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-21,2.63800000,2.84600000,2.50000000,2.51300000,2085161.30000000,1645487999999,5568432.98730000,28909,1040431.40000000,2782437.26570000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-22,2.51100000,2.99900000,2.50000000,2.82100000,5773708.90000000,1645574399999,16137491.91990000,73749,2848538.30000000,7968835.13810000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-23,2.82400000,2.96000000,2.60000000,2.60600000,3054456.90000000,1645660799999,8638658.47690000,36156,1440302.70000000,4081171.25190000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-24,2.60800000,2.74800000,2.27000000,2.70900000,3691726.60000000,1645747199999,9206691.82640000,44537,1806308.40000000,4504640.37980000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-25,2.71000000,3.13600000,2.68600000,3.08900000,2082111.90000000,1645833599999,5931987.50570000,29143,1040563.80000000,2970818.30510000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-26,3.08700000,3.20000000,2.96900000,3.06700000,1554702.30000000,1645919999999,4766002.79180000,21014,700926.80000000,2150373.95790000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-27,3.06700000,3.45100000,2.88700000,3.13600000,2706480.10000000,1646006399999,8672808.47380000,38905,1273395.20000000,4069878.95030000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-02-28,3.14000000,3.47000000,3.04400000,3.46500000,2490283.60000000,1646092799999,8095842.63980000,36323,1239654.10000000,4036073.06800000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-01,3.46500000,3.58300000,3.16800000,3.21600000,2503741.00000000,1646179199999,8419898.13160000,34174,1166447.00000000,3926337.35940000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-02,3.21600000,3.27100000,3.08800000,3.13100000,1856230.00000000,1646265599999,5913689.49230000,25048,830402.10000000,2646263.82100000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-03,3.13500000,3.14800000,2.86500000,2.95300000,1502416.90000000,1646351999999,4480827.99260000,17311,775120.10000000,2310942.33310000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-04,2.95500000,2.96500000,2.63500000,2.68000000,1290540.50000000,1646438399999,3606014.44700000,16739,612086.80000000,1708660.18890000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-05,2.68000000,2.92200000,2.59600000,2.80500000,1012801.60000000,1646524799999,2799051.75270000,14106,480939.80000000,1332355.99160000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-06,2.80300000,2.82500000,2.61400000,2.62900000,983238.80000000,1646611199999,2671083.81950000,13054,443139.40000000,1204385.50330000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-07,2.62600000,2.77100000,2.51800000,2.55200000,996459.40000000,1646697599999,2605244.31270000,13735,454948.70000000,1191649.59780000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-08,2.55200000,2.65500000,2.52600000,2.57900000,935195.20000000,1646783999999,2430235.20830000,14476,448785.20000000,1166341.82660000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-09,2.57800000,2.77300000,2.57600000,2.68600000,1011906.20000000,1646870399999,2726908.44390000,13056,502073.20000000,1353370.57860000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-10,2.68800000,2.70100000,2.46400000,2.53200000,798966.00000000,1646956799999,2035048.88120000,11003,356440.00000000,907155.57040000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-11,2.53100000,2.67500000,2.45000000,2.48500000,1237635.70000000,1647043199999,3165501.29640000,16777,576454.80000000,1475802.02980000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-12,2.48200000,2.85500000,2.47800000,2.63500000,2628785.30000000,1647129599999,7011812.49640000,34639,1267801.80000000,3382665.95670000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-13,2.63500000,2.84700000,2.43400000,2.44900000,2726277.10000000,1647215999999,7308604.81510000,30124,1327574.10000000,3556909.44600000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-14,2.44800000,2.55000000,2.40900000,2.47300000,979893.00000000,1647302399999,2427546.23340000,11942,463726.50000000,1150493.14910000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-15,2.47300000,2.49100000,2.35400000,2.39600000,986873.70000000,1647388799999,2381740.35910000,13540,433763.90000000,1046798.43790000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-16,2.39700000,2.50500000,2.33600000,2.48900000,1257637.90000000,1647475199999,3041581.33300000,16018,611820.10000000,1481459.08170000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-17,2.48900000,2.69000000,2.46700000,2.55900000,2680501.90000000,1647561599999,6846416.10250000,31238,1270156.10000000,3247946.24310000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-18,2.55800000,2.61500000,2.46400000,2.57700000,1438240.70000000,1647647999999,3627614.63500000,17761,691619.40000000,1744067.44260000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-19,2.57800000,2.78000000,2.54200000,2.70000000,2025615.20000000,1647734399999,5413758.66950000,22164,967363.40000000,2587461.25220000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-20,2.70200000,2.71700000,2.51400000,2.60100000,1525782.40000000,1647820799999,4017444.50400000,16574,708185.00000000,1864214.23740000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-21,2.60100000,2.65800000,2.53000000,2.61800000,816120.70000000,1647907199999,2124581.29990000,10494,386135.80000000,1006726.65990000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-22,2.61300000,2.73700000,2.59300000,2.63800000,933026.50000000,1647993599999,2498508.67130000,12172,461056.10000000,1235271.98710000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-23,2.63900000,2.86800000,2.59300000,2.77700000,1773076.40000000,1648079999999,4868264.37350000,22202,841661.20000000,2312518.80060000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-24,2.77700000,3.04800000,2.76300000,2.88100000,2448047.40000000,1648166399999,7082998.15030000,29101,1250215.70000000,3621297.33620000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-25,2.88100000,2.99600000,2.71200000,2.75200000,1633621.60000000,1648252799999,4676002.01200000,16796,791259.60000000,2267774.11780000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-26,2.75600000,2.84400000,2.73500000,2.79800000,553875.60000000,1648339199999,1539734.25080000,7571,264946.10000000,737109.12690000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-27,2.79900000,2.95900000,2.75000000,2.93600000,837291.40000000,1648425599999,2385011.64150000,11923,423638.20000000,1209025.49230000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-28,2.93600000,3.17800000,2.84000000,2.84300000,4027738.10000000,1648511999999,12127249.60350000,38939,2053583.30000000,6171572.04450000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-29,2.84300000,3.07700000,2.83800000,2.93600000,1997309.20000000,1648598399999,5907993.79100000,21779,977242.00000000,2895884.36960000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-30,2.93800000,3.24500000,2.80000000,3.06700000,3312544.90000000,1648684799999,10116556.53260000,39390,1642351.30000000,5024880.22360000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-03-31,3.06600000,3.23000000,2.84500000,3.00100000,4177882.20000000,1648771199999,12782687.04900000,48414,2018996.70000000,6187479.71870000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-01,3.00600000,3.45000000,2.92600000,3.25900000,7508033.80000000,1648857599999,24330928.71930000,81169,3571500.70000000,11592123.31020000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-02,3.25800000,3.58400000,3.08200000,3.09900000,5442534.80000000,1648943999999,18080988.87840000,62650,2533255.40000000,8431041.61730000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-03,3.09800000,3.24800000,3.05500000,3.19200000,2711980.10000000,1649030399999,8553255.13300000,27818,1306989.90000000,4126186.01230000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-04,3.19300000,3.19600000,2.87900000,3.04500000,2750290.70000000,1649116799999,8387190.58860000,27148,1245086.20000000,3802428.05930000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-05,3.04000000,3.12100000,2.83200000,2.83400000,2126881.20000000,1649203199999,6369206.80620000,23315,1016573.00000000,3048059.21760000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-06,2.83700000,2.83700000,2.50400000,2.50800000,2715421.40000000,1649289599999,7281263.57280000,30582,1342791.50000000,3593625.98430000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-07,2.51000000,2.63500000,2.44600000,2.60600000,1639981.90000000,1649375999999,4192718.16190000,20638,812312.00000000,2077780.13400000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-08,2.60600000,2.64800000,2.42300000,2.44800000,1428090.50000000,1649462399999,3629364.62740000,29553,712807.30000000,1806432.00040000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-09,2.44800000,2.51300000,2.39700000,2.49900000,1135511.00000000,1649548799999,2783225.36040000,14804,579351.20000000,1420880.77480000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-10,2.50100000,2.54700000,2.40100000,2.41000000,999077.20000000,1649635199999,2478869.37220000,11416,471479.80000000,1171918.13670000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-11,2.40500000,2.41600000,2.15300000,2.19000000,1818707.30000000,1649721599999,4132011.80740000,19308,848633.20000000,1924710.85150000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-12,2.19300000,2.32400000,2.15500000,2.23000000,1832667.50000000,1649807999999,4090850.70040000,17860,959996.90000000,2143650.14020000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-13,2.23000000,2.33800000,2.18300000,2.27100000,1090951.70000000,1649894399999,2457558.47640000,11292,520160.00000000,1171647.75750000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-14,2.27200000,2.31700000,2.14100000,2.18100000,1228313.20000000,1649980799999,2755482.78240000,11711,616170.60000000,1382255.37750000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-15,2.18000000,2.29900000,2.16200000,2.22900000,659310.40000000,1650067199999,1459015.61280000,7905,336684.40000000,746216.61110000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-16,2.23200000,2.24100000,2.15400000,2.19600000,484520.30000000,1650153599999,1066876.08670000,4673,221977.20000000,488846.41780000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-17,2.19600000,2.22700000,2.11300000,2.11900000,525486.10000000,1650239999999,1146854.95420000,5840,262108.10000000,572312.45370000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-18,2.11800000,2.13400000,1.88300000,2.07000000,2314431.50000000,1650326399999,4617699.89640000,21873,1108525.40000000,2207135.60300000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-19,2.06800000,2.11900000,2.01700000,2.08600000,1528621.70000000,1650412799999,3155130.53660000,15971,744301.50000000,1538166.05700000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-20,2.08600000,2.19600000,2.04600000,2.10400000,2116203.20000000,1650499199999,4507324.69600000,19600,1002377.30000000,2137881.45530000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-21,2.10600000,2.18800000,1.92800000,1.94500000,1924380.20000000,1650585599999,3989320.24320000,17654,922634.20000000,1911413.46240000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-22,1.94200000,2.03000000,1.93300000,1.99300000,1565319.60000000,1650671999999,3107919.69620000,16201,812042.30000000,1612014.56150000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-23,1.99400000,2.00600000,1.92800000,1.92800000,721335.30000000,1650758399999,1417819.03610000,7765,343493.70000000,675396.18260000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-24,1.92900000,1.95300000,1.86800000,1.88500000,1023787.00000000,1650844799999,1957577.26460000,9316,474875.80000000,908992.45260000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-25,1.88300000,1.88600000,1.69700000,1.82400000,1577137.60000000,1650931199999,2793946.68210000,15284,762974.50000000,1351306.67350000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-26,1.82600000,1.86000000,1.66900000,1.68700000,1374274.20000000,1651017599999,2411639.69300000,14504,633986.00000000,1111753.08210000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-27,1.68800000,1.80200000,1.65600000,1.76100000,3042598.40000000,1651103999999,5259336.30960000,23418,1612454.60000000,2792187.46310000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-28,1.76200000,2.10200000,1.71300000,1.93200000,10077955.00000000,1651190399999,19703798.03950000,68179,5248193.10000000,10287867.68390000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-29,1.92900000,2.05000000,1.74000000,1.75500000,9044763.70000000,1651276799999,17457718.49840000,73962,4407103.10000000,8515343.33390000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-04-30,1.75500000,1.84600000,1.43500000,1.47600000,3863084.40000000,1651363199999,6503276.31180000,27977,1801959.50000000,3042450.66960000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-05-01,1.47700000,1.54100000,1.41800000,1.48700000,3067566.60000000,1651449599999,4553015.08280000,20728,1510957.20000000,2244958.86740000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-05-02,1.48900000,1.50700000,1.34300000,1.39400000,3289467.60000000,1651535999999,4708727.20250000,17786,1535620.10000000,2191647.55840000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-05-03,1.39400000,1.48200000,1.33500000,1.35100000,3708561.90000000,1651622399999,5282728.84690000,15939,2038774.30000000,2912662.80510000,0,0.23330000,0.21990000,0.23340000,0.24650000
2022-05-04,1.35000000,1.52000000,1.33700000,1.47000000,4654133.80000000,1651708799999,6588474.37130000,27471,2353392.80000000,3337286.32490000,0,0.23330000,0.21990000,0.23340000,0.24650000
