timestamp,open,high,low,close,volume,price_difference,price_percentage_change,mid_price,vwap
2020-09-01 00:00:00,6.08,15.97,6.08,8.804,8172284.239,2.724,44.80263157894737,11.025,8.804
2020-09-02 00:00:00,8.806,9.5,5.944,7.245,11293501.264,-1.560999999999999,-17.726550079491247,7.7219999999999995,7.899512047645726
2020-09-03 00:00:00,7.242,8.945,4.56,4.86,14760107.922,-2.3819999999999997,-32.89146644573322,6.7524999999999995,6.588705480922184
2020-09-04 00:00:00,4.86,5.773,4.3,4.562,11142693.319,-0.29800000000000004,-6.131687242798354,5.0365,6.090939091387494
2020-09-05 00:00:00,4.561,5.059,1.311,1.884,48547457.474,-2.677,-58.693269019951764,3.185,3.916271298089418
2020-09-06 00:00:00,1.885,3.5,1.13,3.171,95427415.499,1.2859999999999998,68.22281167108753,2.315,3.5406612087387974
2020-09-07 00:00:00,3.176,3.38,2.18,2.85,50877821.176,-0.32600000000000007,-10.264483627204033,2.7800000000000002,3.394382172423674
2020-09-08 00:00:00,2.851,2.97,2.28,2.374,27337787.407,-0.47699999999999987,-16.730971588916166,2.625,3.2901248542888464
2020-09-09 00:00:00,2.375,3.188,2.153,2.88,38425426.536,0.5049999999999999,21.263157894736835,2.6705,3.2386215176001345
2020-09-10 00:00:00,2.877,3.145,2.25,2.381,34906807.703,-0.496,-17.24018074383038,2.6975,3.1508022356945835
2020-09-11 00:00:00,2.383,2.945,2.028,2.711,44851135.677,0.32799999999999985,13.764162819974816,2.4865,3.0996654465058864
2020-09-12 00:00:00,2.714,2.73,2.306,2.629,34128562.654,-0.08499999999999996,-3.131908621960205,2.518,3.061408136172796
2020-09-13 00:00:00,2.629,2.645,2.18,2.329,19611441.945,-0.2999999999999998,-11.411182959300108,2.4125,3.028725193139632
2020-09-14 00:00:00,2.328,2.664,2.141,2.462,27596631.462,0.13400000000000034,5.756013745704482,2.4025,2.9952411276855884
2020-09-15 00:00:00,2.461,2.64,1.679,1.757,46952316.605,-0.704,-28.606257618854126,2.1595,2.8821385224912452
2020-09-16 00:00:00,1.757,1.85,1.464,1.518,24325497.341,-0.23899999999999988,-13.602731929425149,1.657,2.82050032536304
2020-09-17 00:00:00,1.519,1.656,1.319,1.534,26410234.884,0.015000000000000124,0.9874917709019173,1.4874999999999998,2.7603396425239595
2020-09-18 00:00:00,1.535,1.875,1.53,1.694,35026833.611,0.15900000000000003,10.358306188925084,1.7025000000000001,2.698067422517147
2020-09-19 00:00:00,1.694,1.948,1.604,1.775,24543400.682,0.08099999999999996,4.781582054309324,1.776,2.6617806084432862
2020-09-20 00:00:00,1.775,1.935,1.573,1.642,23131230.807,-0.133,-7.492957746478875,1.754,2.625348291793412
2020-09-21 00:00:00,1.644,1.75,1.349,1.411,17956521.94,-0.23299999999999987,-14.172749391727487,1.5495,2.5925790568909703
2020-09-22 00:00:00,1.412,1.463,1.321,1.391,13042320.613,-0.020999999999999908,-1.4872521246458859,1.392,2.569480852627453
2020-09-23 00:00:00,1.39,1.452,1.215,1.269,25049977.035,-0.121,-8.70503597122302,1.3335,2.523174940176929
2020-09-24 00:00:00,1.27,1.478,1.245,1.411,18707194.737,0.14100000000000001,11.10236220472441,1.3615,2.4943671799392413
2020-09-25 00:00:00,1.41,1.45,1.333,1.403,12729370.026,-0.006999999999999895,-0.4964539007092124,1.3915,2.475464749057309
2020-09-26 00:00:00,1.405,1.443,1.351,1.395,9236067.556,-0.010000000000000009,-0.7117437722419936,1.397,2.4620552099930118
2020-09-27 00:00:00,1.395,1.45,1.324,1.369,7500802.893,-0.026000000000000023,-1.8637992831541235,1.387,2.4511480774163705
2020-09-28 00:00:00,1.369,1.394,1.25,1.271,8124207.768,-0.09800000000000009,-7.15850986121257,1.322,2.438529522192758
2020-09-29 00:00:00,1.267,1.288,1.196,1.254,9617591.868,-0.0129999999999999,-1.026045777426985,1.242,2.42372338989648
2020-09-30 00:00:00,1.253,1.326,1.237,1.283,8414892.724,0.030000000000000027,2.3942537909018378,1.2815,2.411382841759103
2020-10-01 00:00:00,1.283,1.35,1.204,1.251,7570278.702,-0.03200000000000003,-2.4941543257989114,1.2770000000000001,2.4001984487446055
2020-10-02 00:00:00,1.25,1.263,1.034,1.117,9282085.391,-0.133,-10.64,1.1484999999999999,2.3852107060974257
2020-10-03 00:00:00,1.118,1.127,1.049,1.057,4229582.096,-0.061000000000000165,-5.456171735241517,1.088,2.3781790764581188
2020-10-04 00:00:00,1.057,1.068,0.856,0.877,13878097.461,-0.17999999999999994,-17.02932828760643,0.962,2.3525475370048388
2020-10-05 00:00:00,0.878,0.951,0.818,0.845,20088828.898,-0.03300000000000003,-3.7585421412300715,0.8845,2.3161866351703546
2020-10-06 00:00:00,0.846,0.852,0.626,0.639,39576045.19,-0.20699999999999996,-24.468085106382976,0.739,2.240108113918088
2020-10-07 00:00:00,0.639,0.685,0.551,0.677,34416906.286,0.038000000000000034,5.946791862284825,0.6180000000000001,2.1807873765927197
2020-10-08 00:00:00,0.676,0.799,0.596,0.776,30020199.213,0.09999999999999998,14.792899408284018,0.6975,2.13577556460944
2020-10-09 00:00:00,0.776,0.865,0.734,0.827,19787864.082,0.050999999999999934,6.5721649484536,0.7995,2.10870548751691
2020-10-10 00:00:00,0.826,0.873,0.733,0.748,18960669.936,-0.07799999999999996,-9.443099273607745,0.8029999999999999,2.0822619128425313
2020-10-11 00:00:00,0.748,0.786,0.695,0.76,15230698.181,0.01200000000000001,1.6042780748663117,0.7404999999999999,2.061937763152215
2020-10-12 00:00:00,0.76,0.801,0.729,0.761,9029535.962,0.0010000000000000009,0.13157894736842116,0.765,2.0501899393527343
2020-10-13 00:00:00,0.76,0.77,0.71,0.736,7100939.813,-0.02400000000000002,-3.157894736842108,0.74,2.040923002788645
2020-10-14 00:00:00,0.737,0.766,0.69,0.719,7426841.845,-0.018000000000000016,-2.44233378561737,0.728,2.0312450977807184
2020-10-15 00:00:00,0.719,0.721,0.666,0.704,7798092.428,-0.015000000000000013,-2.0862308762169697,0.6935,2.0211203350885087
2020-10-16 00:00:00,0.704,0.707,0.64,0.657,8937403.35,-0.04699999999999993,-6.6761363636363535,0.6735,2.009297302556747
2020-10-17 00:00:00,0.657,0.68,0.642,0.663,5136890.151,0.006000000000000005,0.9132420091324209,0.661,2.0026238895167277
2020-10-18 00:00:00,0.664,0.718,0.661,0.714,5774098.072,0.04999999999999993,7.530120481927701,0.6895,1.9954837939339694
2020-10-19 00:00:00,0.713,0.73,0.665,0.675,4609354.706,-0.03799999999999992,-5.329593267882178,0.6975,1.9896687878508572
2020-10-20 00:00:00,0.675,0.678,0.61,0.627,6048227.493,-0.04800000000000004,-7.111111111111117,0.644,1.9818400256001323
2020-10-21 00:00:00,0.626,0.697,0.621,0.665,6712996.412,0.039000000000000035,6.230031948881795,0.659,1.9734962316781637
2020-10-22 00:00:00,0.664,0.719,0.658,0.667,6781796.062,0.0030000000000000027,0.45180722891566305,0.6885,1.9651863298521917
2020-10-23 00:00:00,0.668,0.697,0.643,0.664,5236880.661,-0.0040000000000000036,-0.5988023952095813,0.6699999999999999,1.9588267657201266
2020-10-24 00:00:00,0.664,0.672,0.643,0.657,2204987.415,-0.007000000000000006,-1.0542168674698804,0.6575,1.9561532565171749
2020-10-25 00:00:00,0.656,0.659,0.615,0.623,2498703.4,-0.03300000000000003,-5.030487804878053,0.637,1.953057921693035
2020-10-26 00:00:00,0.623,0.644,0.588,0.625,6281550.48,0.0020000000000000018,0.3210272873194224,0.616,1.9453512089810792
2020-10-27 00:00:00,0.624,0.716,0.623,0.698,12990578.39,0.07399999999999995,11.858974358974352,0.6695,1.930559388044764
2020-10-28 00:00:00,0.698,0.705,0.608,0.638,12393377.722,-0.05999999999999994,-8.59598853868194,0.6565,1.916099703420131
2020-10-29 00:00:00,0.638,0.678,0.619,0.644,7835640.823,0.006000000000000005,0.9404388714733549,0.6485000000000001,1.9071655496902082
2020-10-30 00:00:00,0.643,0.649,0.583,0.598,7519001.648,-0.04500000000000004,-6.998444790046662,0.616,1.898401689220143
2020-10-31 00:00:00,0.598,0.636,0.59,0.606,3995957.423,0.008000000000000007,1.3377926421404693,0.613,1.89382009359688
2020-11-01 00:00:00,0.605,0.616,0.593,0.607,2351754.02,0.0020000000000000018,0.3305785123966945,0.6045,1.8911409069992382
2020-11-02 00:00:00,0.608,0.624,0.581,0.583,5803640.866,-0.025000000000000022,-4.111842105263162,0.6025,1.884454041318012
2020-11-03 00:00:00,0.582,0.582,0.504,0.525,7247971.788,-0.05699999999999994,-9.79381443298968,0.5429999999999999,1.8758305148697854
2020-11-04 00:00:00,0.525,0.531,0.472,0.49,5204562.463,-0.03500000000000003,-6.666666666666672,0.5015000000000001,1.8695466837884636
2020-11-05 00:00:00,0.49,0.545,0.48,0.515,7231499.168,0.025000000000000022,5.102040816326536,0.5125,1.861066116782907
2020-11-06 00:00:00,0.515,0.638,0.514,0.617,9220761.009,0.10199999999999998,19.80582524271844,0.5760000000000001,1.851213319067153
2020-11-07 00:00:00,0.617,0.71,0.577,0.604,16795837.447,-0.013000000000000012,-2.106969205834686,0.6435,1.8334766812478458
2020-11-08 00:00:00,0.604,0.662,0.589,0.642,5379218.924,0.038000000000000034,6.291390728476827,0.6255,1.8280746122787548
