timestamp,open,high,low,close,volume,price_difference,price_percentage_change,mid_price,vwap
2019-04-18 00:00:00,0.179,0.1831,0.16,0.17662,7414382.5,-0.0023799999999999932,-1.3296089385474823,0.17155,0.17662
2019-04-19 00:00:00,0.17706,0.2,0.16851,0.18783,19142692.7,0.010770000000000002,6.082683835987802,0.184255,0.18470031696076986
2019-04-20 00:00:00,0.18781,0.21035,0.18717,0.2012,14645375.3,0.013389999999999985,7.129545817581591,0.19876,0.19056511498875536
2019-04-21 00:00:00,0.20122,0.20151,0.17477,0.18542,14442477.8,-0.01580000000000001,-7.852102176721999,0.18814,0.18922971549640763
2019-04-22 00:00:00,0.18597,0.193,0.17929,0.18744,5003801.4,0.001469999999999999,0.7904500725923531,0.186145,0.1890820556698816
2019-04-23 00:00:00,0.18733,0.18802,0.1705,0.17336,8001684.4,-0.01397000000000001,-7.457428068115096,0.17926,0.1872495404660203
2019-04-24 00:00:00,0.1725,0.17318,0.15269,0.15888,5151331.9,-0.013619999999999993,-7.89565217391304,0.162935,0.18526935806232822
2019-04-25 00:00:00,0.15925,0.17218,0.15,0.15309,6349709.1,-0.006159999999999999,-3.8681318681318673,0.16109,0.1827200648216055
2019-04-26 00:00:00,0.1543,0.16645,0.14567,0.15698,4963244.9,0.0026800000000000157,1.7368762151652728,0.15605999999999998,0.18121909911942355
2019-04-27 00:00:00,0.15628,0.16295,0.15433,0.15755,2145464.7,0.0012699999999999934,0.812643972357303,0.15864,0.180637147242343
2019-04-28 00:00:00,0.15755,0.16267,0.15301,0.15627,2036346.6,-0.0012800000000000034,-0.8124404950809289,0.15784,0.1800814709150569
2019-04-29 00:00:00,0.1563,0.158,0.14375,0.14792,2161365.9,-0.008379999999999999,-5.3614843250159945,0.15087499999999998,0.17932141930815557
2019-04-30 00:00:00,0.14802,0.1537,0.14387,0.15299,2246150.3,0.0049699999999999744,3.3576543710309243,0.148785,0.1786902369891412
2019-05-01 00:00:00,0.15299,0.15475,0.146,0.14861,2508429.3,-0.004379999999999995,-2.8629322177920096,0.15037499999999998,0.17790599188903577
2019-05-02 00:00:00,0.1486,0.15429,0.14683,0.15156,2119292.9,0.0029599999999999904,1.9919246298788627,0.15056,0.1773381704709868
2019-05-03 00:00:00,0.15104,0.1536,0.14546,0.14996,3685918.2,-0.0010799999999999976,-0.7150423728813543,0.14953,0.1763489918424317
2019-05-04 00:00:00,0.14996,0.15072,0.13654,0.14208,3137421.6,-0.007879999999999998,-5.254734595892236,0.14362999999999998,0.17532653752540436
2019-05-05 00:00:00,0.14208,0.1479,0.13972,0.14573,1314200.3,0.0036499999999999866,2.568975225225216,0.14381,0.17496121360366215
2019-05-06 00:00:00,0.14634,0.14634,0.139,0.14494,2549008.8,-0.0013999999999999846,-0.9566762334289904,0.14267000000000002,0.17425927329964774
2019-05-07 00:00:00,0.14507,0.14699,0.13532,0.138,2217046.9,-0.007069999999999993,-4.873509340318462,0.141155,0.17353658475938302
2019-05-08 00:00:00,0.13682,0.13796,0.132,0.13418,2458265.9,-0.0026400000000000035,-1.9295424645519685,0.13498,0.1726856226950849
2019-05-09 00:00:00,0.13287,0.1342,0.11561,0.11724,2471322.7,-0.01562999999999999,-11.763377737638288,0.12490500000000002,0.17150605825041315
2019-05-10 00:00:00,0.11724,0.15375,0.11628,0.1387,11941110.8,0.021459999999999993,18.304332992152844,0.135015,0.16844811686454622
2019-05-11 00:00:00,0.13917,0.16476,0.1387,0.14415,19938099.0,0.004980000000000012,3.5783574046130724,0.15172999999999998,0.16517572630051197
2019-05-12 00:00:00,0.14414,0.15161,0.13813,0.14166,7872068.5,-0.0024799999999999822,-1.7205494657971294,0.14487,0.163988438555284
2019-05-13 00:00:00,0.1414,0.14695,0.13188,0.13612,10517269.6,-0.005280000000000007,-3.734087694483739,0.139415,0.1622273753479604
2019-05-14 00:00:00,0.13584,0.14592,0.13522,0.14364,15364198.5,0.007800000000000001,5.742049469964665,0.14057,0.1606565075368055
2019-05-15 00:00:00,0.14339,0.16,0.14041,0.15615,12495797.8,0.012760000000000021,8.898807448218161,0.150205,0.1603666758478738
2019-05-16 00:00:00,0.15615,0.16979,0.143,0.15225,13521081.3,-0.0039000000000000146,-2.4975984630163395,0.156395,0.15983857890300102
2019-05-17 00:00:00,0.15265,0.163,0.13263,0.16189,15223426.2,0.009239999999999998,6.0530625614149995,0.147815,0.15997859836006018
2019-05-18 00:00:00,0.16191,0.163,0.145,0.14734,8619900.7,-0.01457,-8.998826508554135,0.154,0.15950832098467327
2019-05-19 00:00:00,0.14734,0.15654,0.14613,0.15288,10023791.6,0.005539999999999989,3.760010859237131,0.151335,0.15923341016507533
2019-05-20 00:00:00,0.15288,0.15572,0.146,0.15303,8600786.5,0.00015000000000001124,0.09811616954474833,0.15086,0.15902023419812528
2019-05-21 00:00:00,0.15302,0.18379,0.14902,0.17,21800521.0,0.016980000000000023,11.096588681218158,0.16640500000000003,0.15989998275870138
