timestamp,open,high,low,close,volume,price_difference,price_percentage_change,mid_price,vwap
2021-12-15 00:00:00,4.931,7.959,4.839,5.784,10820225.8,0.8529999999999998,17.298722368687887,6.399,5.784
2021-12-16 00:00:00,5.781,5.799,5.29,5.349,2314236.1,-0.4319999999999995,-7.4727555786196085,5.5445,5.707354857537026
2021-12-17 00:00:00,5.35,5.452,4.9,5.164,2491004.7,-0.18599999999999994,-3.476635514018691,5.176,5.620733476010245
2021-12-18 00:00:00,5.16,5.353,5.066,5.281,1784827.8,0.12099999999999955,2.344961240310069,5.2095,5.585905474906845
2021-12-19 00:00:00,5.279,5.59,5.014,5.055,1601370.4,-0.2240000000000002,-4.243227884068956,5.302,5.541186807622443
2021-12-20 00:00:00,5.051,5.299,4.85,5.28,1916391.1,0.2290000000000001,4.533755691942192,5.0745000000000005,5.517269819061405
2021-12-21 00:00:00,5.28,5.381,5.115,5.242,2145966.9,-0.038000000000000256,-0.7196969696969745,5.248,5.4916687383398095
2021-12-22 00:00:00,5.242,5.645,5.18,5.28,2931914.0,0.038000000000000256,0.7249141549027138,5.4125,5.46780516664564
2021-12-23 00:00:00,5.28,5.811,5.203,5.676,3241182.7,0.3959999999999999,7.499999999999998,5.507,5.490877438501251
2021-12-24 00:00:00,5.676,5.932,5.529,5.568,2485965.2,-0.10800000000000054,-1.9027484143763307,5.7305,5.496919208654807
2021-12-25 00:00:00,5.569,6.288,5.534,6.119,2935448.5,0.5499999999999998,9.87609983839109,5.911,5.549591933955831
2021-12-26 00:00:00,6.103,6.349,5.874,6.169,1854697.2,0.06599999999999984,1.0814353596591813,6.1114999999999995,5.581046282138283
2021-12-27 00:00:00,6.178,6.2,5.895,5.93,1869292.0,-0.24800000000000022,-4.014244091939142,6.047499999999999,5.59803647586333
2021-12-28 00:00:00,5.937,5.937,5.25,5.306,1945112.2,-0.6310000000000002,-10.628263432710126,5.593500000000001,5.583954249236021
2021-12-29 00:00:00,5.305,5.434,5.11,5.16,1149062.2,-0.14499999999999957,-2.7332704995287385,5.272,5.572211935677653
2021-12-30 00:00:00,5.16,5.54,5.085,5.372,1254167.6,0.21199999999999974,4.108527131782941,5.3125,5.5663370118457385
2021-12-31 00:00:00,5.372,5.564,5.198,5.295,1065355.1,-0.07699999999999996,-1.4333581533879367,5.381,5.559738171026146
2022-01-01 00:00:00,5.294,5.597,5.294,5.586,1576873.3,0.2920000000000007,5.515678126180595,5.4455,5.560650660113229
2022-01-02 00:00:00,5.585,5.707,5.51,5.605,2035763.7,0.020000000000000462,0.35810205908684806,5.608499999999999,5.562554644791991
2022-01-03 00:00:00,5.602,5.611,5.2,5.324,1216929.4,-0.27800000000000047,-4.9625133880756955,5.4055,5.556585703293835
2022-01-04 00:00:00,5.324,5.423,5.154,5.185,986591.4,-0.13900000000000023,-2.6108189331329874,5.2885,5.54919784162376
2022-01-05 00:00:00,5.189,5.371,4.439,4.715,1590922.8,-0.4740000000000002,-9.134708036230492,4.905,5.523283784858064
2022-01-06 00:00:00,4.72,4.925,4.451,4.774,2205919.4,0.05400000000000027,1.1440677966101753,4.688,5.492342493454063
2022-01-07 00:00:00,4.772,4.843,4.242,4.582,2874490.7,-0.1900000000000004,-3.981559094719203,4.5425,5.445858241093512
2022-01-08 00:00:00,4.582,5.061,4.41,4.671,3247441.0,0.08900000000000041,1.9423832387603757,4.7355,5.40359660572703
2022-01-09 00:00:00,4.67,5.097,4.521,4.825,2076778.1,0.15500000000000025,3.31905781584583,4.809,5.3840955161389985
2022-01-10 00:00:00,4.824,4.946,4.228,4.339,2950922.5,-0.48499999999999943,-10.053897180762842,4.587,5.336332612087735
2022-01-11 00:00:00,4.338,4.505,4.227,4.395,2111955.5,0.056999999999999496,1.3139695712309705,4.366,5.306518147207553
2022-01-12 00:00:00,4.394,5.48,4.367,4.846,4826483.7,0.45199999999999996,10.28675466545289,4.923500000000001,5.275434836681198
2022-01-13 00:00:00,4.848,5.016,4.551,4.595,2440152.8,-0.2530000000000001,-5.218646864686471,4.7835,5.252981525429009
2022-01-14 00:00:00,4.595,4.714,4.434,4.503,1263247.1,-0.09199999999999964,-2.0021762785636485,4.574,5.240384752607024
2022-01-15 00:00:00,4.503,4.75,4.464,4.655,933830.9,0.15200000000000014,3.3755274261603407,4.607,5.233205636402064
2022-01-16 00:00:00,4.655,4.709,4.555,4.607,962867.2,-0.04800000000000004,-1.0311493018259943,4.632,5.225385985450757
2022-01-17 00:00:00,4.61,4.613,4.285,4.373,1072778.4,-0.2370000000000001,-5.140997830802605,4.449,5.213689652428396
2022-01-18 00:00:00,4.375,4.424,4.062,4.178,1314739.8,-0.19700000000000006,-4.5028571428571444,4.243,5.1965607261303886
2022-01-19 00:00:00,4.179,4.194,3.848,3.929,1366303.9,-0.25000000000000044,-5.982292414453229,4.021,5.1751428776955315
2022-01-20 00:00:00,3.931,4.145,3.626,3.664,1552960.4,-0.2669999999999999,-6.792164843551257,3.8854999999999995,5.14666785932077
2022-01-21 00:00:00,3.663,3.709,2.913,3.014,4410141.3,-0.649,-17.71771771771772,3.311,5.038341443570859
2022-01-22 00:00:00,3.009,3.146,2.325,2.573,4969202.6,-0.43599999999999994,-14.489863742107012,2.7355,4.904881241530487
2022-01-23 00:00:00,2.572,2.828,2.512,2.66,3318111.0,0.08800000000000008,3.421461897356146,2.67,4.826565209903716
2022-01-24 00:00:00,2.66,2.662,2.168,2.511,4418353.0,-0.14900000000000002,-5.601503759398497,2.415,4.723772216741762
2022-01-25 00:00:00,2.511,2.56,2.393,2.519,1993041.6,0.008000000000000007,0.3185981680605339,2.4764999999999997,4.6804893957302545
2022-01-26 00:00:00,2.518,3.2,2.486,2.708,5170092.7,0.1900000000000004,7.545671167593344,2.843,4.584907284832572
2022-01-27 00:00:00,2.713,2.984,2.576,2.734,4624096.3,0.020999999999999908,0.7740508661997755,2.7800000000000002,4.508020938800029
2022-01-28 00:00:00,2.738,3.0,2.729,2.951,2892374.9,0.21300000000000008,7.779401022644268,2.8645,4.468589149549566
2022-01-29 00:00:00,2.954,3.182,2.814,3.058,3119475.8,0.10399999999999965,3.5206499661475843,2.998,4.431085237990829
2022-01-30 00:00:00,3.058,3.2,2.865,2.891,2465329.8,-0.16699999999999982,-5.461085676913009,3.0325,4.39939078204918
2022-01-31 00:00:00,2.891,3.15,2.685,3.04,2993076.4,0.14900000000000002,5.15392597717053,2.9175,4.3662541715232654
2022-02-01 00:00:00,3.038,3.55,2.947,3.357,3859093.0,0.3190000000000004,10.500329163923649,3.2485,4.335500823689566
2022-02-02 00:00:00,3.358,3.685,3.163,3.253,4593244.3,-0.10499999999999998,-3.126861226920786,3.424,4.297614522590091
2022-02-03 00:00:00,3.253,3.379,3.085,3.31,3101959.4,0.05699999999999994,1.7522287119581905,3.232,4.274810443874506
2022-02-04 00:00:00,3.306,3.771,3.283,3.684,5089786.1,0.3780000000000001,11.433756805807626,3.527,4.253243597694877
2022-02-05 00:00:00,3.684,3.867,3.564,3.795,3632924.6,0.11099999999999977,3.0130293159609054,3.7155,4.241607134855282
2022-02-06 00:00:00,3.793,4.07,3.765,3.972,2474363.1,0.17899999999999983,4.719219615080406,3.9175000000000004,4.237023437761775
2022-02-07 00:00:00,3.975,4.095,3.792,3.902,2879400.3,-0.07299999999999995,-1.8364779874213824,3.9435,4.230523787839046
2022-02-08 00:00:00,3.905,3.983,3.51,3.708,2772340.6,-0.19699999999999962,-5.044814340588979,3.7465,4.220942410958422
2022-02-09 00:00:00,3.709,3.742,3.566,3.644,2209905.5,-0.06499999999999995,-1.7524939336748435,3.654,4.212630910397428
2022-02-10 00:00:00,3.643,3.7,3.353,3.404,2572972.4,-0.23899999999999988,-6.560527038155363,3.5265000000000004,4.199291557247674
2022-02-11 00:00:00,3.404,3.646,3.151,3.211,1846636.0,-0.19300000000000006,-5.669800235017628,3.3985,4.187727663559177
2022-02-12 00:00:00,3.213,3.299,3.067,3.121,1146323.1,-0.09200000000000008,-2.8633675692499247,3.183,4.180035381136886
2022-02-13 00:00:00,3.125,3.199,3.003,3.038,1052568.9,-0.08700000000000019,-2.784000000000006,3.101,4.172523329170715
2022-02-14 00:00:00,3.039,3.109,2.883,3.082,1775576.4,0.042999999999999705,1.4149391247120664,2.996,4.160555637057059
2022-02-15 00:00:00,3.081,3.721,3.045,3.58,4818728.5,0.4990000000000001,16.196040246673164,3.383,4.14376501963852
